기준일자|노선명|전환_노선ID|승차_정류장순번|승차_정류장ARS|승차_정류장표준코드|승차_정류장명|하차_정류장순번|하차_정류장ARS|하차_정류장표준코드|하차_정류장명|승객수
|5615|100100272|||277102436|보성운수(기점가상)|10|21112|120000013|관악구보훈회관.신림푸르지오|11,,
|5615|100100272|||277102436|보성운수(기점가상)|11|21113|120000014|천주교성령봉사회관.등불교회|1,,
|5615|100100272|||277102436|보성운수(기점가상)|12|21114|120000015|KT구로지사|3,,
|5615|100100272|||277102436|보성운수(기점가상)|6|21207|120000105|세이브마트앞|1,,
|5615|100100272|||277102436|보성운수(기점가상)|9|21359|120000439|신림청소년독서실.신림체육센터|1,,
|5615|100100272|||277102436|보성운수(기점가상)|||277102436||2,,
|5616|100100273|||277102436|가산동기점(가상)|3|18114|117000028|금천패션아울렛사거리.W몰|1,,
|5616|100100273|||277102436|가산동기점(가상)|13|18200|117000114|독산고등학교|1,,
|5616|100100273|||277102436|가산동기점(가상)|10|18229|117000141|독산동남문시장|1,,
|5712|100100286|||277102436|가산동기점(가상)|5|17131|116000045|가리봉시장|1,,
|5712|100100286|||277102436|가산동기점(가상)|9|17139|116000053|구로119안전센터|1,,
|602|100100087|||277102436|양천공영차고지(기점가상)|11|15220|114000117|신월2동주민센터입구|1,,
|603|100100088|||277102436|중부운수앞(가상)|40|01007|101000034|서울역사박물관.경희궁앞|1,,
|603|100100088|||277102436|중부운수앞(가상)|45|02006|112000054|서울역버스환승센터|1,,
|603|100100088|||277102436|중부운수앞(가상)|44|02008|101000017|숭례문|5,,
|603|100100088|||277102436|중부운수앞(가상)|43|02099|101000006|숭례문(가상)|1,,
|603|100100088|||277102436|중부운수앞(가상)|42|02131|101000008|삼성본관앞|3,,
|603|100100088|||277102436|중부운수앞(가상)|38|13045|101000015|충정로역|1,,
|603|100100088|||277102436|중부운수앞(가상)|28|14011|113000424|합정역|8,,
|603|100100088|||277102436|중부운수앞(가상)|29|14013|113000423|서교동|3,,
|603|100100088|||277102436|중부운수앞(가상)|31|14015|113000422|홍대입구역|1,,
|603|100100088|||277102436|중부운수앞(가상)|32|14061|113000421|동교동삼거리|5,,
|603|100100088|||277102436|중부운수앞(가상)|37|14068|113000477|아현역|1,,
|603|100100088|||277102436|중부운수앞(가상)|30|14096|113000505|홍대입구역(가상)|2,,
|603|100100088|||277102436|중부운수앞(가상)|10|15119|114000396|경서농협|2,,
|603|100100088|||277102436|중부운수앞(가상)|19|15151|114000049|목동5단지C상가.목동운동장북문|7,,
|603|100100088|||277102436|중부운수앞(가상)|20|15152|114000050|파리공원|2,,
|603|100100088|||277102436|중부운수앞(가상)|21|15153|114000051|목동5단지B상가.목5동주민센터|8,,
|603|100100088|||277102436|중부운수앞(가상)|22|15154|114000052|이대목동병원.목동6단지앞|8,,
|603|100100088|||277102436|중부운수앞(가상)|17|15164|114000061|목운초등학교.목운중학교|14,,
|603|100100088|||277102436|중부운수앞(가상)|18|15165|114000062|목동운동장남문.아이스링크|4,,
|603|100100088|||277102436|중부운수앞(가상)|8|15212|114000109|신정네거리.신정119안전센터|16,,
|603|100100088|||277102436|중부운수앞(가상)|7|15214|114000111|동방아파트.신월종합사회복지관|7,,
|603|100100088|||277102436|중부운수앞(가상)|6|15216|114000113|신곡시장.금빛새마을금고|11,,
|603|100100088|||277102436|중부운수앞(가상)|5|15218|114000115|신한은행신월동지점|13,,
|603|100100088|||277102436|중부운수앞(가상)|9|15250|114000147|신정네거리역|12,,
|603|100100088|||277102436|중부운수앞(가상)|15|15254|114000151|목동역5번출구|1,,
|603|100100088|||277102436|중부운수앞(가상)|16|15265|114000162|목동7단지|1,,
|603|100100088|||277102436|중부운수앞(가상)|13|15268|114000165|서울남부지방법원.서울남부지방검찰청|2,,
|603|100100088|||277102436|중부운수앞(가상)|2|15292|114000189|신월문화체육센터|2,,
|603|100100088|||277102436|중부운수앞(가상)|1|15293|114000190|신월동우성상가|2,,
|603|100100088|||277102436|중부운수앞(가상)|4|15330|114000226|금실어린이공원|10,,
|603|100100088|||277102436|중부운수앞(가상)|3|15355|114000251|신월시영아파트중문|8,,
|603|100100088|||277102436|중부운수앞(가상)|25|19172|118000087|당산역13번출구|7,,
|603|100100088|||277102436|중부운수앞(가상)|23|19211|118000126|선유도역8번출구.한신아파트|11,,
|603|100100088|||277102436|중부운수앞(가상)|24|19212|118000127|선유도역.롯데웰푸드|1,,
|603|100100088|||277102436|중부운수앞(가상)|||277102436||5,,
|6211|100100289|||277102436|중부운수앞(가상)|43|03162|102000068|순천향대학병원|1,,
|6211|100100289|||277102436|중부운수앞(가상)|36|03222|102000128|이촌동점보아파트|2,,
|6211|100100289|||277102436|중부운수앞(가상)|40|03272|102000178|서빙고동|1,,
|6211|100100289|||277102436|중부운수앞(가상)|30|03341|102000248|노들섬|1,,
|6211|100100289|||277102436|중부운수앞(가상)|12|15173|114000070|오목교역.동신한방병원|9,,
|6211|100100289|||277102436|중부운수앞(가상)|6|15219|114000116|양강중학교|24,,
|6211|100100289|||277102436|중부운수앞(가상)|5|15220|114000117|신월2동주민센터입구|4,,
|6211|100100289|||277102436|중부운수앞(가상)|4|15221|114000118|강서초등학교.신월4동주민센터|2,,
|6211|100100289|||277102436|중부운수앞(가상)|3|15222|114000119|한빛종합사회복지관|6,,
|6211|100100289|||277102436|중부운수앞(가상)|11|15264|114000161|오목교역8번출구.대학빌딩|10,,
|6211|100100289|||277102436|중부운수앞(가상)|10|15265|114000162|목동7단지|5,,
|6211|100100289|||277102436|중부운수앞(가상)|9|15272|114000169|목동역8번출구.목동오거리|10,,
|6211|100100289|||277102436|중부운수앞(가상)|8|15273|114000170|신서고등학교.영상고등학교입구|5,,
|6211|100100289|||277102436|중부운수앞(가상)|7|15274|114000171|신정역(은행정).신정4동주민센터|107,,
|6211|100100289|||277102436|중부운수앞(가상)|2|15292|114000189|신월문화체육센터|1,,
|6211|100100289|||277102436|중부운수앞(가상)|1|15293|114000190|신월동우성상가|3,,
|6211|100100289|||277102436|중부운수앞(가상)|25|19015|118000015|대방역|2,,
|6211|100100289|||277102436|중부운수앞(가상)|16|19164|118000079|필립메디컬센터|7,,
|6211|100100289|||277102436|중부운수앞(가상)|15|19166|118000081|영등포교보생명|6,,
|6211|100100289|||277102436|중부운수앞(가상)|19|19187|118000102|도림새마을금고|3,,
|6211|100100289|||277102436|중부운수앞(가상)|14|19203|118000118|양평신동아아파트|10,,
|6211|100100289|||277102436|중부운수앞(가상)|13|19204|118000119|관악고등학교|10,,
|6211|100100289|||277102436|중부운수앞(가상)|24|19226|118000141|신길1동새마을금고|1,,
|6211|100100289|||277102436|중부운수앞(가상)|23|19228|118000143|대신시장|1,,
|6211|100100289|||277102436|중부운수앞(가상)|22|19240|118000155|신길동홍어거리|5,,
|6211|100100289|||277102436|중부운수앞(가상)|18|19293|118000205|문래우체국.문래예술공단|3,,
|6211|100100289|||277102436|중부운수앞(가상)|17|19318|118000227|문래역1번출구|6,,
|6211|100100289|||277102436|중부운수앞(가상)|20|19324|118000233|우성5차아파트|4,,
|6211|100100289|||277102436|중부운수앞(가상)|27|20009|119000009|노량진수산시장.CTS기독교TV|1,,
|6211|100100289|||277102436|중부운수앞(가상)|29|20013|119000013|노들역|1,,
|6211|100100289|||277102436|중부운수앞(가상)|||277102436|중부운수앞(가상)|1,,
|6211|100100289|||277102436|중부운수앞(가상)|||277102436||4,,
|640|100100093|||277102436|중부운수앞(가상)|12|15173|114000070|오목교역.동신한방병원|4,,
|640|100100093|||277102436|중부운수앞(가상)|6|15219|114000116|양강중학교|21,,
|640|100100093|||277102436|중부운수앞(가상)|5|15220|114000117|신월2동주민센터입구|5,,
|640|100100093|||277102436|중부운수앞(가상)|4|15221|114000118|강서초등학교.신월4동주민센터|1,,
|640|100100093|||277102436|중부운수앞(가상)|3|15222|114000119|한빛종합사회복지관|6,,
|640|100100093|||277102436|중부운수앞(가상)|11|15264|114000161|오목교역8번출구.대학빌딩|9,,
|640|100100093|||277102436|중부운수앞(가상)|10|15265|114000162|목동7단지|12,,
|640|100100093|||277102436|중부운수앞(가상)|9|15272|114000169|목동역8번출구.목동오거리|4,,
|640|100100093|||277102436|중부운수앞(가상)|8|15273|114000170|신서고등학교.영상고등학교입구|6,,
|640|100100093|||277102436|중부운수앞(가상)|7|15274|114000171|신정역(은행정).신정4동주민센터|134,,
|640|100100093|||277102436|중부운수앞(가상)|2|15292|114000189|신월문화체육센터|5,,
|640|100100093|||277102436|중부운수앞(가상)|1|15293|114000190|신월동우성상가|2,,
|640|100100093|||277102436|중부운수앞(가상)|23|19015|118000015|대방역|5,,
|640|100100093|||277102436|중부운수앞(가상)|19|19107|118000023|영등포로터리|2,,
|640|100100093|||277102436|중부운수앞(가상)|18|19109|118000024|영등포시장|8,,
|640|100100093|||277102436|중부운수앞(가상)|17|19118|118000033|김안과병원|29,,
|640|100100093|||277102436|중부운수앞(가상)|16|19163|118000078|당산동진로아파트|10,,
|640|100100093|||277102436|중부운수앞(가상)|15|19166|118000081|영등포교보생명|8,,
|640|100100093|||277102436|중부운수앞(가상)|14|19203|118000118|양평신동아아파트|8,,
|640|100100093|||277102436|중부운수앞(가상)|13|19204|118000119|관악고등학교|9,,
|640|100100093|||277102436|중부운수앞(가상)|22|19226|118000141|신길1동새마을금고|4,,
|640|100100093|||277102436|중부운수앞(가상)|20|19279|118000194|신길역5호선|1,,
|640|100100093|||277102436|중부운수앞(가상)|21|19300|118000563|신길역1호선|1,,
|640|100100093|||277102436|중부운수앞(가상)|24|20007|119000007|현대아파트|3,,
|640|100100093|||277102436|중부운수앞(가상)|25|20009|119000009|노량진수산시장.CTS기독교TV|3,,
|640|100100093|||277102436|중부운수앞(가상)|26|20011|119000011|노량진역|2,,
|640|100100093|||277102436|중부운수앞(가상)|27|20013|119000013|노들역|1,,
|640|100100093|||277102436|중부운수앞(가상)|29|20123|119000030|흑석동효사정앞|1,,
|640|100100093|||277102436|중부운수앞(가상)|33|20133|119000040|동작역.국립현충원|2,,
|640|100100093|||277102436|중부운수앞(가상)|39|22013|121000013|논현역|2,,
|640|100100093|||277102436|중부운수앞(가상)|37|22018|121000018|반포역|1,,
|640|100100093|||277102436|중부운수앞(가상)|36|22020|121000020|고속터미널|6,,
|640|100100093|||277102436|중부운수앞(가상)|35|22022|121000022|신반포역.세화여중고|5,,
|640|100100093|||277102436|중부운수앞(가상)|34|22024|121000024|구반포역.세화고등학교|5,,
|640|100100093|||277102436|중부운수앞(가상)|41|22167|121000091|강남역9번출구|3,,
|640|100100093|||277102436|중부운수앞(가상)|40|22173|121000097|강남역10번출구|3,,
|640|100100093|||277102436|중부운수앞(가상)|38|22190|121000114|논현역6번출구|5,,
|640|100100093|||277102436|중부운수앞(가상)|||277102436||5,,
|650|100100097|||277102436|외발산동차고지(가상)|2|15347|114000243|신월5동주민센터.신월중학교|1,,
|650|100100097|||277102436|외발산동차고지(가상)|3|15352|114000248|신화중학교|1,,
|650|100100097|||277102436|외발산동차고지(가상)|11|16104|115000008|등촌중학교.한국임업진흥원|1,,
|650|100100097|||277102436|외발산동차고지(가상)|9|16139|115000043|강서구청.한국건강관리협회|1,,
|650|100100097|||277102436|외발산동차고지(가상)|7|16143|115000047|한국폴리텍1.서울강서대학교|2,,
|650|100100097|||277102436|외발산동차고지(가상)|6|16146|115000050|화곡본동시장|3,,
|650|100100097|||277102436|외발산동차고지(가상)|5|16147|115000051|화곡역6번출구|1,,
|650|100100097|||277102436|외발산동차고지(가상)|4|16149|115000053|강서구청소년상담복지센터|1,,
|650|100100097|||277102436|외발산동차고지(가상)|12|16173|115000076|영일고등학교.강서도서관|1,,
|650|100100097|||277102436|외발산동차고지(가상)|14|16175|115000078|등촌2동주민센터.등촌동대림아파트|1,,
|650|100100097|||277102436|외발산동차고지(가상)|15|16176|115000079|대일고교.임광아파트.배광교회|1,,
|651|100100098|||277102436|김포교통(기점가상)|2|16131|115000035|방화역3번출구|2,,
|651|100100098|||277102436|김포교통(기점가상)|90|16390|115000281|김포공항국내선|2,,
|651|100100098|||277102436|김포교통(기점가상)|88|16391|115000282|김포공항국제선|2,,
|651|100100098|||277102436|김포교통(기점가상)|4|16432|115000318|신방화사거리|1,,
|651|100100098|||277102436|김포교통(기점가상)|30|17246|116000612|개봉고가|1,,
|651|100100098|||277102436|김포교통(기점가상)|34|18215|117000129|가산디지털단지역입구|1,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|12|17002|116000002|신도림역|1,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|3|17121|116000035|남구로역5번출구.구로4동자치회관|11,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|4|17134|116000048|남구로역|7,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|5|17135|116000049|구로시장|2,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|6|17137|116000051|구로4동우체국.고대구로병원정문|11,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|9|17145|116000059|구로역·NC신구로점|15,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|11|17152|116000066|신도림중학교|1,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|2|17252|116000158|남구로역6번출구|22,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|8|17293|116000198|구로구청|7,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|13|19001|118000001|문래동남성아파트|2,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|14|19003|118000003|남부지방법원등기국.구로세무서(에이스하이테크시티)|2,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|16|19279|118000194|신길역5호선|1,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|17|19300|118000563|신길역1호선|1,,
|6512|100100292|||277102436|보성운수기종점(기점가상)|||277102436|보성운수기종점(기점가상)|1,,
|6514|100100331|||277102436|양천공영차고지(기점가상)|11|15282|114000179|목동제일여성병원|1,,
|6514|100100331|||277102436|양천공영차고지(기점가상)|12|15288|114000185|양강중학교|1,,
|6514|100100331|||277102436|양천공영차고지(기점가상)|4|15323|114000219|양천중앙도서관.푸른마을2단지|2,,
|6514|100100331|||277102436|양천공영차고지(기점가상)|5|15325|114000221|신월시영아파트.강월초등학교|1,,
|6514|100100331|||277102436|양천공영차고지(기점가상)|3|15399|114000283|푸른마을1단지아파트|2,,
|6514||||277102436|양천공영차고지(기점가상)|||277102436|양천공영차고지(기점가상)|1,,
|654|115000007|||277102436|김포교통(기점가상)|17|16008|115000589|강서구청사거리.서울디지털대학교|1,,
|654|115000007|||277102436|김포교통(기점가상)|16|16010|115000591|KBS스포츠월드|2,,
|654|115000007|||277102436|김포교통(기점가상)|14|16017|115000893|발산역|1,,
|654|115000007|||277102436|김포교통(기점가상)|12|16019|115000896|마곡역|2,,
|654|115000007|||277102436|김포교통(기점가상)|7|16121|115000025|공항시장역.공항성산교회|1,,
|654|115000007|||277102436|김포교통(기점가상)|5|16125|115000029|마곡우촌아파트|1,,
|654|115000007|||277102436|김포교통(기점가상)|23|16177|115000080|용문사.시립화곡청소년센터|1,,
|6614|100100297|||277102436|양천공영차고지(기점가상)|85|15416|114000405|신정이펜하우스2단지|1,,
|6614|100100297|||277102436|양천공영차고지(기점가상)|86|15419|114000423|이펜하우스1단지.어르신요양센터|2,,
|6614|100100297|||277102436|양천공영차고지(기점가상)|||277102436|양천공영차고지(기점가상)|1,,
|6617|100100299|||277102436|양천공영차고지(기점가상)|18|15265|114000162|목동7단지|1,,
|6617|100100299|||277102436|양천공영차고지(기점가상)|4|15323|114000219|양천중앙도서관.푸른마을2단지|1,,
|6617|100100299|||277102436|양천공영차고지(기점가상)|5|15325|114000221|신월시영아파트.강월초등학교|1,,
|6617|100100299|||277102436|양천공영차고지(기점가상)|6|15327|114000223|강월초교입구사거리|1,,
|6617|100100299|||277102436|양천공영차고지(기점가상)|2|15363|114000258|대일관광고.푸른마을3단지|4,,
|662|100100550|||277102436|외발산동차고지(가상)|2|15348|114000244|신월중학교입구|1,,
|6628|100100305|||277102436|외발산동차고지(가상)|2|15348|114000244|신월중학교입구|1,,
|6628|100100305|||277102436|외발산동차고지(가상)|5|16199|115000102|강서문화원.강서K병원|1,,
|6628|100100305|||277102436|외발산동차고지(가상)|9|16201|115000945|다운어린이공원.화곡동교회|1,,
|6628|100100305|||277102436|외발산동차고지(가상)|13|16425|115000311|화곡2동주민센터|1,,
|6628|100100305|||277102436|외발산동차고지(가상)|||277102436||1,,
|6712|100100330|||277102436|김포교통(기점가상)|9|16102|115000940|서울식물원.식물문화센터|1,,
|6712|100100330|||277102436|김포교통(기점가상)|5|16279|115000182|방화2단지아파트|1,,
|6714|100100331|||277102436|양천공영차고지(기점가상)|34|13016|112000016|이대후문|1,,
|6714|100100331|||277102436|양천공영차고지(기점가상)|4|15323|114000219|양천중앙도서관.푸른마을2단지|2,,
|6714|100100331|||277102436|양천공영차고지(기점가상)|5|15325|114000221|신월시영아파트.강월초등학교|2,,
|6714|100100331|||277102436|양천공영차고지(기점가상)|2|15363|114000258|대일관광고.푸른마을3단지|1,,
|6714|100100331|||277102436|양천공영차고지(기점가상)|16|16425|115000311|화곡2동주민센터|1,,
|6715|100100332|||277102436|중부운수앞(가상)|33|14117|113000027|월드컵파크2단지.에스플렉스센터|1,,
|6715|100100332|||277102436|중부운수앞(가상)|26|14166|113000075|상암초등학교|1,,
|6715|100100332|||277102436|중부운수앞(가상)|22|14271|113000180|월드컵파크7단지|6,,
|6715|100100332|||277102436|중부운수앞(가상)|25|14287|113000193|상암DMC홍보관.YTN|4,,
|6715|100100332|||277102436|중부운수앞(가상)|24|14289|113000195|월드컵파크5단지|3,,
|6715|100100332|||277102436|중부운수앞(가상)|23|14291|113000197|상암고등학교|6,,
|6715|100100332|||277102436|중부운수앞(가상)|11|15101|114000001|홍익병원목동관|4,,
|6715|100100332|||277102436|중부운수앞(가상)|12|15111|114000011|목동사거리|8,,
|6715|100100332|||277102436|중부운수앞(가상)|13|15112|114000012|영도중.강서고입구.기아양서대리점|5,,
|6715|100100332|||277102436|중부운수앞(가상)|14|15113|114000013|목동시장.대일고교.배광교회|6,,
|6715|100100332|||277102436|중부운수앞(가상)|15|15126|114000026|목동2차성원아파트|4,,
|6715|100100332|||277102436|중부운수앞(가상)|16|15127|114000027|목3동주민센터.현대아이파크.실로암안과|5,,
|6715|100100332|||277102436|중부운수앞(가상)|17|15128|114000028|등촌역6번출구.목동깨비시장|9,,
|6715|100100332|||277102436|중부운수앞(가상)|10|15160|114000057|목동역3번출구.홍익병원|10,,
|6715|100100332|||277102436|중부운수앞(가상)|6|15219|114000116|양강중학교|28,,
|6715|100100332|||277102436|중부운수앞(가상)|5|15220|114000117|신월2동주민센터입구|9,,
|6715|100100332|||277102436|중부운수앞(가상)|4|15221|114000118|강서초등학교.신월4동주민센터|4,,
|6715|100100332|||277102436|중부운수앞(가상)|3|15222|114000119|한빛종합사회복지관|2,,
|6715|100100332|||277102436|중부운수앞(가상)|9|15272|114000169|목동역8번출구.목동오거리|16,,
|6715|100100332|||277102436|중부운수앞(가상)|8|15273|114000170|신서고등학교.영상고등학교입구|17,,
|6715|100100332|||277102436|중부운수앞(가상)|7|15274|114000171|신정역(은행정).신정4동주민센터|135,,
|6715|100100332|||277102436|중부운수앞(가상)|55|15287|114000184|신정역(은행정).신정4동주민센터|1,,
|6715|100100332|||277102436|중부운수앞(가상)|2|15292|114000189|신월문화체육센터|5,,
|6715|100100332|||277102436|중부운수앞(가상)|1|15293|114000190|신월동우성상가|5,,
|6715|100100332|||277102436|중부운수앞(가상)|18|16103|115000007|백석초등학교.한국임업진흥원|2,,
|6715|100100332|||277102436|중부운수앞(가상)|19|16105|115000009|강서대학교.강서LG베스트샵|1,,
|6715|100100332|||277102436|중부운수앞(가상)|21|16135|115000039|가양역7번출구.마포중고교|2,,
|6715|100100332|||277102436|중부운수앞(가상)|20|16137|115000041|경복비즈니스고등학교|3,,
|6715|100100332|||277102436|중부운수앞(가상)|||277102436||4,,
|672|100100495|||277102436|김포교통(기점가상)|2|16131|115000035|방화역3번출구|2,,
|672|100100495|||277102436|김포교통(기점가상)|22|16262|115000165|SBS공개홀|1,,
|672||||277102436|김포교통(기점가상)|||277102436|김포교통(기점가상)|1,,
|710|100100110|||277102436|상암차고지(가상)|19|01127|100000032|서울경찰청.경복궁역|1,,
|710|100100110|||277102436|상암차고지(가상)|18|01128|100000033|사직단|1,,
|710|100100110|||277102436|상암차고지(가상)|21|01200|100000104|안국역6번출구.인사동문화의거리|2,,
|710|100100110|||277102436|상암차고지(가상)|29|08010|107000010|삼선교.한성대학교.조소앙활동터|1,,
|710|100100110|||277102436|상암차고지(가상)|38|09004|108000004|수유역.강북구청|1,,
|710|100100110|||277102436|상암차고지(가상)|39|09147|108000059|강북구청|1,,
|710|100100110|||277102436|상암차고지(가상)|14|13010|112000010|서대문우체국|1,,
|710|100100110|||277102436|상암차고지(가상)|16|13014|112000014|세브란스병원앞|1,,
|710|100100110|||277102436|상암차고지(가상)|9|14103|113000013|마포농수산물시장.월드컵공원|1,,
|710|100100110|||277102436|상암차고지(가상)|2|14291|113000197|상암고등학교|1,,
|710|100100110|||277102436|상암차고지(가상)|||277102436||1,,
|7713|100100349|||277102436|홍연2교현대교통종점(가상)|56|13156|112000073|서대문구청.보건소.구의회|1,,
|7713|100100349|||277102436|홍연2교현대교통종점(가상)|60|13334|112000424|홍제역4번출구|1,,
|Jan-01||||277102436|구미동차고지앞(기점가상)|12|03161|102000067|서울시중부기술교육원.블루스퀘어|20,,
|Jan-01||||277102436|구미동차고지앞(기점가상)|11|03163|102000069|순천향대학병원|19,,
|Jan-01||||277102436|구미동차고지앞(기점가상)|13|03164|102000070|순천향대학병원|2,,
|Jan-01||||277102436|구미동차고지앞(기점가상)|||277102436|구미동차고지앞(기점가상)|2,,
|9404|100100391|||277102436|구미동차고지(기점가상)|17|22039|121001337|안골마을.서울언남초등학교|1,,
|9404|100100391|||277102436|구미동차고지(기점가상)|||277102436|구미동차고지(기점가상)|1,,
|N15|100100610|||277102436|우신운수종점(기점가상)|94|20149|119000056|상도초등학교입구|1,,
|N15|100100610|||277102436|우신운수종점(기점가상)|81|21101|120000002|서울미술고.인헌중고|2,,
|N15|100100610|||277102436|우신운수종점(기점가상)|89|21149|120000048|신림동별빛거리입구|2,,
|N15|100100610|||277102436|우신운수종점(기점가상)|88|21261|120000159|관악우체국.에이치플러스양지병원|1,,
|N61|100100589|||277102436|7단지영업소(가상)|125|05253|104000160|능동사거리.군자역7번출구|1,,
|N61|100100589|||277102436|7단지영업소(가상)|114|07109|106000015|국민은행중화동지점|1,,
|N61|100100589|||277102436|7단지영업소(가상)|105|11160|110000060|서울과학기술대입구|2,,
|N61|100100589|||277102436|7단지영업소(가상)|97|11210|110000110|노원역9번출구|1,,
|N61|100100589|||277102436|7단지영업소(가상)|103|11447|110000346|하계역|1,,
|N61|100100589|||277102436|7단지영업소(가상)|186|15362|114000257|신정현대아파트.서부트럭터미널|1,,
